"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","team","tm.y"
"790","Sasha Vujacic",2017,18935,448,"SG",32,"NYK",42,4,9.7,1,3.2,0.309,0.5,1.8,0.311,0.5,1.5,0.306,0.393,0.4,0.6,0.708,0.3,1.1,1.2,0.3,0,0.4,0.9,3,408,8.6,0.423,0.544,0.176,3.2,12.4,17.9,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,0.014,-2.1,-2.2,-0.2,"NYK",1410598
"791","Sebastian Telfair",2012,15884,411,"PG",26,"PHO",60,1,14.9,2.4,5.7,0.412,0.6,1.8,0.314,1.8,4,0.456,0.461,0.9,1.1,0.791,0.3,1.2,2.3,0.7,0.2,1.1,2,6.1,895,13.2,0.495,0.307,0.196,2.5,8.9,24.5,2.4,1,15.5,22.3,0.4,0.7,1.1,0.058,0,-0.6,0.3,"PHX",1533750
"792","Semaj Christon",2017,18488,81,"PG",24,"OKC",64,1,15.2,1.2,3.5,0.345,0.2,1,0.19,1,2.5,0.406,0.372,0.3,0.5,0.548,0.3,1.1,2,0.4,0.1,0.7,1.2,2.9,973,5.7,0.387,0.283,0.139,2.2,7.8,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-5.1,-1.2,-1.1,"OKC",832994
"793","Serge Ibaka",2018,19268,233,"PF",28,"TOR",76,76,27.5,5,10.3,0.483,1.4,3.9,0.36,3.6,6.4,0.559,0.552,1.2,1.6,0.797,1,5.3,0.8,0.4,1.3,1.2,2.8,12.6,2093,14.7,0.574,0.379,0.151,4.3,21,4.4,0.7,3.8,9.7,19.4,2.1,3,5.1,0.117,-0.8,0.6,1,"TOR",21666667
"794","Seth Curry",2017,18508,97,"PG",26,"DAL",70,42,29,4.8,10,0.481,2,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.7,1.1,0.1,1.3,1.8,12.8,2029,15.5,0.601,0.458,0.142,1.4,9.3,16,2,0.3,11,19.5,2.9,1.7,4.6,0.11,1.8,-0.4,1.7,"DAL",2963205
"795","Shabazz Muhammad",2018,19424,358,"SF-SG",25,"TOT",43,2,9.7,2,4.4,0.447,0.2,0.6,0.259,1.8,3.7,0.478,0.465,0.9,1.2,0.78,0.5,1.2,0.3,0.2,0.1,0.1,0.7,5,418,15.4,0.51,0.144,0.266,6.3,14.8,5.7,1.1,0.6,2.8,23,0.5,0.2,0.7,0.081,-1.8,-4.1,-0.4,"MIN",1686123
"796","Shabazz Muhammad",2018,19426,358,"SG",25,"MIL",11,0,10.6,3.4,6.1,0.552,0.3,0.7,0.375,3.1,5.4,0.576,0.575,1.5,1.7,0.895,0.7,2.1,0.6,0.4,0.1,0.1,0.6,8.5,117,31,0.624,0.119,0.284,8,23,11.8,1.7,0.7,1.3,29.5,0.6,0.1,0.7,0.271,4.2,-3.7,0.1,"MIN",1686123
"797","Shabazz Muhammad",2018,19425,358,"SF",25,"MIN",32,2,9.4,1.5,3.8,0.388,0.1,0.6,0.211,1.3,3.2,0.422,0.405,0.7,1,0.71,0.5,0.9,0.2,0.2,0.1,0.2,0.7,3.8,301,9.3,0.446,0.157,0.256,5.7,11.6,3.4,0.8,0.6,3.6,20.5,0,0.1,0,0.008,-4.2,-4.2,-0.5,"MIN",1686123
"798","Shane Battier",2012,15457,35,"SF",33,"MIA",65,10,23.1,1.7,4.5,0.387,1,2.8,0.339,0.8,1.7,0.468,0.493,0.4,0.6,0.622,0.9,1.5,1.3,1,0.5,0.6,1.6,4.8,1499,9.7,0.504,0.627,0.127,4.6,7.7,8,2.2,1.8,10.7,10.7,1.2,2.1,3.3,0.104,0.2,1.5,1.4,"MIA",3135000
"799","Shane Larkin",2016,18120,256,"PG",23,"BRK",78,17,22.4,2.8,6.4,0.442,0.5,1.4,0.361,2.3,5.1,0.464,0.481,1.1,1.4,0.776,0.4,1.9,4.4,1.2,0.2,1.9,1.6,7.3,1751,13.3,0.515,0.215,0.213,1.8,9.9,29.3,2.7,0.6,21,17.7,0.5,1,1.4,0.039,-1.2,-1,-0.1,"BKN",1500000
"800","Shane Larkin",2018,19337,284,"PG",25,"BOS",54,2,14.4,1.6,4.1,0.384,0.6,1.6,0.36,1,2.5,0.398,0.454,0.6,0.7,0.865,0.3,1.4,1.8,0.5,0,0.6,1.1,4.3,775,10.4,0.491,0.393,0.169,2.1,10.7,18.5,1.9,0.3,12.3,15.5,0.3,1.1,1.4,0.087,-2.3,0.2,0,"BOS",1524305
"801","Shannon Brown",2012,15489,67,"SG",26,"PHO",59,19,23.7,4.3,10.1,0.42,1.2,3.2,0.362,3.1,6.9,0.446,0.477,1.4,1.7,0.808,0.6,2,1.2,0.7,0.3,1.1,1.1,11,1400,13.6,0.507,0.314,0.166,3.1,9.5,8.1,1.6,0.8,9.1,22.8,0.8,0.8,1.6,0.054,0,-1.3,0.2,"PHX",3500000
"802","Shannon Brown",2013,16049,63,"SG",27,"PHO",59,22,23.8,4.1,9.7,0.42,0.7,2.4,0.277,3.4,7.3,0.467,0.454,1.7,2.1,0.784,0.7,1.8,1.8,1,0.3,1.3,1.6,10.5,1402,13.1,0.493,0.247,0.219,3.5,8.7,12.8,2.2,0.8,10.6,22.2,0.4,0.8,1.2,0.041,-0.9,-1.3,0,"PHX",3500000
"803","Shaun Livingston",2013,16292,266,"PG",27,"TOT",66,16,22,2.5,5.2,0.48,0,0.1,0,2.5,5.2,0.485,0.48,1.3,1.5,0.867,0.5,1.9,3.3,0.7,0.5,1.2,1.9,6.3,1455,13,0.536,0.012,0.283,2.4,10.4,23.2,1.7,1.7,16.3,14.3,1.7,0.9,2.6,0.086,-1.7,-0.1,0.1,"CLE",1108044
"804","Shaun Livingston",2013,16293,266,"PG",27,"WAS",17,4,18.8,1.4,3.9,0.364,0,0.2,0,1.4,3.7,0.381,0.364,0.9,0.9,1,0.1,2.1,2.2,0.6,0.1,1,1.3,3.7,320,7.4,0.434,0.045,0.227,0.7,12.2,18.1,1.8,0.5,19,12.8,-0.2,0.4,0.2,0.028,-5.5,1,-0.2,"CLE",1108044
"805","Shaun Livingston",2013,16294,266,"PG",27,"CLE",49,12,23.2,2.9,5.7,0.507,0,0,0,2.9,5.7,0.509,0.507,1.4,1.7,0.843,0.6,1.9,3.6,0.8,0.6,1.2,2.1,7.2,1135,14.6,0.559,0.004,0.296,2.8,9.8,24.6,1.7,2.1,15.7,14.7,1.9,0.6,2.4,0.102,-0.7,-0.4,0.3,"CLE",1108044
"806","Shaun Livingston",2015,17512,285,"PG",29,"GSW",78,2,18.8,2.5,5.1,0.5,0,0,0,2.5,5.1,0.503,0.5,0.8,1.2,0.714,0.6,1.8,3.3,0.6,0.3,1.3,1.4,5.9,1468,12.9,0.529,0.005,0.23,3.3,10,24.2,1.6,1,19,15.9,1.5,1.8,3.3,0.107,-2.1,0.4,0.1,"GSW",5543725
"807","Shaun Livingston",2018,19355,300,"PG",32,"GSW",71,7,15.9,2.4,4.8,0.501,0,0.1,0,2.4,4.8,0.509,0.501,0.7,0.9,0.82,0.5,1.4,2,0.5,0.3,0.8,1.6,5.5,1129,11.6,0.533,0.015,0.178,3.4,9.2,16.8,1.5,1.5,13.6,16.7,0.9,0.9,1.8,0.077,-2.6,-0.9,-0.4,"GSW",7897436
"808","Shavlik Randolph",2014,17011,366,"PF",30,"PHO",14,0,6.8,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0.4,0.8,0.545,0.5,1.3,0.1,0.2,0.1,0.4,1.1,1.4,95,7.7,0.531,0,0.786,8.3,21.2,1.4,1.6,0.8,21,11,0,0.1,0.1,0.06,-4.7,-0.6,-0.1,"PHX",767011
"809","Shawn Marion",2015,17522,295,"SF",36,"CLE",57,24,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.468,0.5,0.6,0.765,1.1,2.4,0.9,0.5,0.5,0.6,1,4.8,1101,11,0.489,0.172,0.127,6.8,14.2,6.9,1.3,1.9,10.5,12.9,0.8,0.9,1.7,0.074,-2,0.7,0.2,"CLE",1448490
"810","Shayne Whittington",2016,18366,454,"PF",24,"IND",7,0,5.9,0.7,1.6,0.455,0,0.3,0,0.7,1.3,0.556,0.455,0.1,0.3,0.5,0.7,1,0.4,0.1,0.1,0.7,1,1.6,41,7.4,0.463,0.182,0.182,13.4,18.6,10.9,1.2,2,29.6,18.1,-0.1,0.1,0,-0.009,-5.4,1,0,"IND",912745
"811","Shelvin Mack",2015,17519,292,"PG",24,"ATL",55,0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3,0.467,0.469,0.5,0.6,0.806,0.1,1.3,2.8,0.5,0,0.9,0.6,5.4,833,13.2,0.489,0.435,0.106,1.1,9.5,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,0.075,-0.9,-2.2,-0.2,"ATL",2433333
"812","Shelvin Mack",2018,19364,309,"PG",27,"ORL",69,3,19.8,2.6,6,0.43,0.7,2,0.345,1.9,4,0.473,0.488,1,1.4,0.711,0.3,2.1,3.9,0.8,0.1,1.3,1.3,6.9,1365,13.3,0.518,0.336,0.234,1.8,11.6,29.5,1.9,0.5,16.3,17.6,1,1,2,0.069,-1.2,-1.2,-0.1,"ORL",6000000
"813","Spencer Hawes",2012,15641,197,"C",23,"PHI",37,29,24.9,4.2,8.6,0.489,0.1,0.3,0.25,4.1,8.3,0.498,0.494,1.1,1.5,0.727,2.1,5.2,2.6,0.4,1.3,1.5,2.7,9.6,920,18.1,0.517,0.038,0.172,9.4,23.3,17.6,0.9,3.9,13.8,20.3,1.1,1.9,2.9,0.152,-0.6,3.3,1.1,"PHI",4051023
"814","Spencer Hawes",2013,16191,177,"C",24,"PHI",82,40,27.2,4.6,9.9,0.464,0.4,1.1,0.356,4.2,8.8,0.477,0.483,1.5,1.9,0.777,2.1,5.1,2.2,0.3,1.4,1.6,2.8,11,2233,16,0.514,0.107,0.194,8.5,21.7,13.5,0.6,3.9,13,20.9,1.7,2.8,4.5,0.096,-1.5,1.5,1.1,"PHI",6550000
"815","Stephen Curry",2018,19130,120,"PG",29,"GSW",51,51,32,8.4,16.9,0.495,4.2,9.8,0.423,4.2,7.1,0.595,0.618,5.5,5.9,0.921,0.7,4.4,6.1,1.6,0.2,3,2.2,26.4,1631,28.2,0.675,0.58,0.35,2.7,14.4,30.3,2.4,0.4,13.3,31,7.2,1.8,9.1,0.267,9.9,-1.3,4.4,"GSW",40231758
"816","Stephen Zimmerman",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAL",1312611
"817","Steve Blake",2015,17220,51,"PG",34,"POR",81,0,18.9,1.5,4,0.373,1,2.7,0.352,0.6,1.3,0.417,0.491,0.4,0.5,0.707,0.2,1.5,3.6,0.5,0.1,1.3,1.5,4.3,1529,9.5,0.507,0.67,0.125,1.1,8.3,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,0.066,-1.2,-0.9,0,"POR",2123733
"818","Steve Nash",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAL",9300500
"819","Steve Novak",2012,15798,332,"PF",28,"NYK",54,0,18.9,3,6.2,0.478,2.5,5.2,0.472,0.5,1,0.509,0.675,0.4,0.5,0.846,0.2,1.8,0.2,0.3,0.2,0.4,1.1,8.8,1020,15.9,0.684,0.837,0.077,1,10.9,2,0.8,0.7,5.7,16.2,2.9,0.9,3.9,0.181,3.7,-2.7,0.8,"NYK",992680
"820","Steve Novak",2013,16361,319,"SF",29,"NYK",81,1,20.3,2.2,5.3,0.414,1.8,4.3,0.425,0.4,1,0.367,0.587,0.4,0.4,0.909,0.2,1.7,0.4,0.3,0.1,0.1,1.2,6.6,1641,11.3,0.602,0.816,0.077,1.2,10,3.3,0.9,0.4,2.6,13,3.2,0.8,4,0.116,2,-2,0.8,"NYK",3750001
"821","T.J. Ford",2012,15590,150,"PG",28,"SAS",14,0,13.6,1.4,3.1,0.442,0.1,0.6,0.25,1.2,2.5,0.486,0.465,0.8,1,0.786,0.2,1.1,3.2,0.6,0.1,1.6,1.6,3.6,191,11,0.519,0.186,0.326,1.8,8.8,32.7,2.4,0.8,31.9,17.2,0,0.2,0.2,0.053,-3.1,-0.6,-0.1,"SAS",1146337
"822","Taj Gibson",2018,19196,176,"PF",32,"MIN",82,82,33.2,5.2,9,0.577,0.1,0.4,0.2,5.1,8.6,0.595,0.581,1.7,2.3,0.768,2.4,4.8,1.2,0.8,0.7,1.1,2.7,12.2,2726,15.4,0.61,0.047,0.251,8.1,16.7,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.9,0.2,2.1,"MIN",14000000
"823","Tarik Black",2017,18442,48,"C",25,"LAL",67,16,16.3,2.2,4.4,0.51,0,0,0.5,2.2,4.4,0.51,0.512,1.2,1.6,0.752,2.1,3,0.6,0.4,0.7,0.9,2.6,5.7,1091,15,0.56,0.007,0.371,13.9,20.7,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,0.105,-1.8,0.2,0.1,"LAL",6423163
"824","Tarik Black",2018,19039,50,"C",26,"HOU",51,2,10.5,1.5,2.5,0.591,0,0.2,0.091,1.5,2.3,0.638,0.594,0.6,1.2,0.46,1.2,2,0.3,0.4,0.6,0.7,2.1,3.5,536,14.3,0.582,0.087,0.496,13.4,20.9,3.7,1.9,4.8,18.4,15.6,0.5,1,1.5,0.136,-3,2.1,0.1,"HOU",3290000
"825","Tayshaun Prince",2012,15825,359,"SF",31,"DET",63,63,33.1,5.3,12.7,0.421,0.6,1.7,0.356,4.7,11,0.431,0.444,1.4,1.8,0.774,1.1,3.3,2.4,0.4,0.5,1.2,1.2,12.7,2087,12.8,0.47,0.13,0.144,4,12.4,13.2,0.7,1.2,8,20.4,1.2,0.9,2.1,0.048,-1,-1.3,-0.1,"DET",7000000
"826","Tayshaun Prince",2016,18252,366,"SF",35,"MIN",77,44,19,1.3,3,0.445,0.1,0.3,0.174,1.3,2.7,0.476,0.454,0.2,0.2,0.684,0.4,1.5,0.9,0.5,0.2,0.4,0.8,2.9,1462,6.3,0.466,0.1,0.083,2.6,9,7,1.2,0.7,10.2,8.1,0.1,0.3,0.4,0.014,-2.9,-0.2,-0.4,"MIN",1499187
"827","Thabo Sefolosha",2015,17680,404,"SF",30,"ATL",52,7,18.8,2,4.8,0.418,0.5,1.5,0.321,1.5,3.3,0.462,0.468,0.9,1.1,0.776,1,3.3,1.4,1,0.4,0.7,1.3,5.3,976,13.8,0.506,0.313,0.233,6.4,19.3,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,0.121,-1.2,2.5,0.8,"ATL",4000000
"828","Thabo Sefolosha",2018,19530,444,"SF",33,"UTA",38,6,21.2,3.1,6.3,0.492,0.8,2.2,0.381,2.3,4.1,0.551,0.558,1.2,1.4,0.815,0.8,3.5,0.9,1.4,0.3,0.8,1.6,8.2,806,15.8,0.591,0.35,0.225,4.1,18.4,6.3,3.2,1.3,10.2,16.4,1,1.6,2.6,0.156,-0.3,2.3,0.8,"UTA",5250000
"829","Thaddeus Young",2012,15971,478,"PF",23,"PHI",63,1,27.9,5.5,10.9,0.507,0,0.1,0.25,5.5,10.8,0.508,0.507,1.8,2.3,0.771,2.2,3,1.2,1,0.7,0.9,2,12.8,1755,18.9,0.538,0.006,0.21,8.6,12,7.3,2,1.8,6.8,21.5,3.4,2.9,6.3,0.171,0.7,0.9,1.6,"PHI",8600000
"830","Thaddeus Young",2016,18386,474,"PF",27,"BRK",73,73,33,6.8,13.2,0.514,0.1,0.4,0.233,6.7,12.8,0.523,0.518,1.4,2.2,0.644,2.4,6.6,1.8,1.5,0.5,1.9,2.5,15.1,2407,17.5,0.533,0.031,0.169,8.1,23,9.5,2.3,1.2,11.6,21.6,1.9,2.2,4.1,0.081,-0.5,0.6,1.3,"BKN",13500000
"831","Thomas Robinson",2016,18265,377,"PF",24,"BRK",71,7,12.9,1.8,4.1,0.447,0,0,0,1.8,4.1,0.448,0.447,0.7,1.5,0.431,1.9,3.1,0.6,0.5,0.5,1,1.6,4.3,917,14.5,0.453,0.003,0.375,16.4,27.8,7.7,2.1,3.2,16.9,19.8,-0.5,1.1,0.6,0.033,-3.8,0.9,-0.2,"BKN",1016155
"832","Thomas Robinson",2017,18852,380,"PF",25,"LAL",48,1,11.7,2.2,4.1,0.536,0,0,0,2.2,4.1,0.538,0.536,0.6,1.4,0.47,1.8,2.9,0.6,0.5,0.2,1,1.6,5,560,17.3,0.535,0.005,0.337,15.8,28.1,8.8,2.3,1.3,17,20.7,0.3,0.6,0.9,0.079,-2.2,-0.1,0,"LAL",1050961
"833","Tiago Splitter",2014,17065,408,"C",29,"SAS",59,50,21.5,3.1,5.9,0.523,0,0.1,0,3.1,5.8,0.528,0.523,2.1,2.9,0.699,2.1,4.1,1.5,0.5,0.5,1.3,2,8.2,1271,16.5,0.572,0.009,0.5,11.4,20.5,10.1,1.2,1.8,15.1,17.7,2.3,2.1,4.3,0.163,-0.1,2.1,1.3,"SAS",9000000
"834","Tim Duncan",2013,16118,118,"C",36,"SAS",69,69,30.1,7.1,14.1,0.502,0,0.1,0.286,7.1,14,0.504,0.503,3.6,4.3,0.817,1.8,8.1,2.7,0.7,2.7,2.1,1.7,17.8,2078,24.4,0.554,0.007,0.307,7.3,29.6,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,-0.5,4.6,3.2,"SAS",10120482
"835","Tim Duncan",2016,17946,124,"C",39,"SAS",61,60,25.2,3.5,7.2,0.488,0,0,0,3.5,7.2,0.49,0.488,1.5,2.1,0.702,1.9,5.4,2.7,0.8,1.3,1.5,2,8.6,1536,16.9,0.523,0.005,0.297,8.8,23.8,15.3,1.6,3.9,15.3,17.6,1.6,3.6,5.2,0.163,-0.8,5,2.4,"SAS",5425000
"836","Tim HardawayJr.",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYK",17737500
"837","Timofey Mozgov",2014,16955,320,"C",27,"DEN",82,30,21.6,3.5,6.6,0.523,0,0.3,0.167,3.4,6.4,0.539,0.527,2.4,3.2,0.754,2.1,4.4,0.8,0.3,1.2,1.5,2.6,9.4,1770,16.7,0.584,0.044,0.477,10.4,21.9,5.5,0.7,4.2,15.6,18.8,2.6,1.9,4.5,0.123,-1.5,1,0.7,"DEN",4666667
"838","Timofey Mozgov",2017,18770,314,"C",30,"LAL",54,52,20.4,3.1,6.1,0.515,0,0,0,3.1,6.1,0.517,0.515,1.2,1.4,0.808,1.9,3,0.8,0.3,0.6,1.3,2.5,7.4,1104,12.3,0.553,0.003,0.238,9.9,16.4,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,0.048,-2.8,-0.8,-0.4,"LAL",16000000
"839","Tobias Harris",2016,18025,184,"PF",23,"DET",27,25,33.4,6.1,12.9,0.477,1.2,3.3,0.375,4.9,9.6,0.512,0.524,3,3.3,0.911,0.9,5.3,2.6,0.7,0.4,1.1,2.3,16.6,903,18.2,0.577,0.253,0.259,2.9,18,12.9,1,1,7.2,20.2,2.3,0.9,3.3,0.174,1.9,0.4,1,"DET",16000000
"840","Tobias Harris",2016,18024,184,"PF",23,"ORL",49,49,32.9,5.1,11,0.464,1,3.1,0.311,4.2,8,0.523,0.507,2.4,3.1,0.784,1.4,5.5,2,1,0.6,1.6,1.9,13.7,1610,15,0.55,0.279,0.283,4.8,18.9,9.3,1.5,1.4,11.4,18.9,1.7,1.6,3.3,0.099,-0.1,0.4,0.9,"DET",16000000
"841","Tobias Harris",2016,18023,184,"PF",23,"TOT",76,74,33.1,5.5,11.7,0.469,1.1,3.1,0.335,4.4,8.6,0.518,0.514,2.7,3.2,0.831,1.3,5.4,2.2,0.9,0.5,1.4,2,14.7,2513,16.2,0.56,0.269,0.273,4.1,18.6,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.126,0.7,0.4,1.9,"DET",16000000
"842","Tomas Satoransky",2017,18867,393,"SG",25,"WAS",57,3,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.697,0.4,1,1.6,0.5,0.1,0.7,1.1,2.7,719,8.5,0.477,0.252,0.224,3.9,9.1,16.7,1.8,0.7,19,12.1,0.1,0.5,0.6,0.04,-2.9,-0.2,-0.2,"WAS",3000000
"843","Toney Douglas",2014,16724,127,"PG",27,"GSW",24,0,11,1.3,3.6,0.372,0.8,2.5,0.322,0.5,1.1,0.481,0.483,0.2,0.3,0.625,0.2,0.9,0.8,0.3,0.1,0.7,1.4,3.7,265,6.5,0.492,0.686,0.093,1.7,8.9,10.3,1.1,0.6,15.2,17.5,-0.1,0.3,0.2,0.028,-2.5,-1.2,-0.1,"MIA",1600000
"844","Toney Douglas",2014,16723,127,"PG",27,"TOT",51,17,13.2,1.4,3.7,0.384,0.6,2,0.304,0.8,1.7,0.477,0.466,0.5,0.7,0.735,0.4,1.4,1.3,0.4,0.1,0.7,1.6,4,675,9.2,0.493,0.537,0.179,3.4,11.9,14.6,1.5,0.6,14.2,16.3,0.2,0.7,0.9,0.061,-1.5,-0.8,-0.1,"MIA",1600000
"845","Toney Douglas",2014,16725,127,"PG",27,"MIA",27,17,15.2,1.5,3.9,0.394,0.4,1.6,0.279,1.1,2.3,0.475,0.452,0.7,1,0.769,0.5,1.7,1.8,0.5,0.1,0.7,1.7,4.2,410,10.9,0.494,0.413,0.25,4.5,13.9,17.3,1.7,0.6,13.5,15.6,0.3,0.4,0.7,0.083,-0.8,-0.5,0.1,"MIA",1600000
"846","Toney Douglas",2016,17941,119,"PG",29,"NOP",61,18,20.7,3,7.3,0.411,1.3,3.3,0.399,1.7,4,0.421,0.502,1.4,1.6,0.848,0.4,1.9,2.6,1.1,0.1,1,2.1,8.7,1262,14.7,0.543,0.456,0.222,2.1,10.7,19.1,2.8,0.3,11.6,19.4,1.6,0.9,2.5,0.094,1.4,-0.9,0.8,"NOP",1240153
"847","Tony Allen",2014,16562,10,"SG",32,"MEM",55,28,23.2,3.7,7.5,0.494,0.2,0.9,0.234,3.5,6.7,0.527,0.507,1.4,2.2,0.628,1.4,2.3,1.7,1.6,0.3,1.6,2.2,9,1278,15.6,0.531,0.114,0.293,7.3,12,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-0.1,2.4,1.4,"MEM",5000000
"848","Tony Allen",2018,18993,10,"SF",36,"NOP",22,0,12.4,2,4.1,0.484,0.2,0.5,0.333,1.8,3.6,0.506,0.505,0.5,1,0.524,0.9,1.2,0.4,0.5,0.1,0.9,2.2,4.7,273,8.7,0.514,0.132,0.231,8.2,10.4,4.6,1.9,0.9,15.9,18.9,-0.2,0.2,0.1,0.017,-4,-1.3,-0.2,"NOP",2328652
"849","Tony Battie",2012,15456,34,"C",35,"PHI",27,11,10.9,0.7,1.9,0.373,0,0,0,0.7,1.9,0.38,0.373,0.1,0.1,1,0.3,2.2,0.6,0.1,0.2,0.1,1,1.6,295,7.3,0.398,0.02,0.078,3,22.3,7.6,0.7,1.5,7,9,0,0.5,0.5,0.076,-5.7,1.8,-0.1,"PHI",1352181
"850","Tony Snell",2018,19548,460,"SG",26,"MIL",75,59,27.4,2.5,5.7,0.435,1.4,3.6,0.403,1,2.1,0.49,0.562,0.5,0.6,0.792,0.1,1.8,1.3,0.6,0.4,0.5,1.5,6.9,2053,8.5,0.578,0.631,0.113,0.5,7.5,6.5,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.056,-0.5,-1.3,0.1,"MIL",11500000
"851","Tracy McGrady",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL",1352181
"852","Treveon Graham",2017,18585,160,"SG",23,"CHO",27,1,7,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.2,0.2,0,0.1,0.7,2.1,189,10.6,0.612,0.375,0.375,2.9,10,4.7,1.6,0.5,6,11.8,0.3,0.2,0.4,0.108,-1.5,-1.3,0,"CHA",543471
"853","Trevor Ariza",2015,17185,22,"SF",29,"HOU",82,82,35.7,4.5,11.1,0.402,2.4,6.8,0.35,2.1,4.3,0.485,0.509,1.5,1.7,0.853,0.9,4.7,2.5,1.9,0.2,1.7,2.3,12.8,2930,12.7,0.539,0.61,0.157,2.9,14.4,11.1,2.6,0.5,12.7,16.5,2.7,3.9,6.6,0.108,0.6,1.3,2.9,"HOU",8000001
"854","Trevor Booker",2015,17226,57,"PF",27,"UTA",79,5,19.8,2.9,5.9,0.487,0.4,1.1,0.345,2.5,4.8,0.518,0.518,1.1,1.9,0.581,1.8,3.3,1.1,0.5,0.5,1.1,1.8,7.2,1564,15.3,0.536,0.181,0.319,10.3,19,9,1.5,2.1,14.3,18.1,1.7,1.9,3.6,0.11,-0.6,0.7,0.9,"UTA",4887500
"855","Tristan Thompson",2016,18328,426,"PF",24,"CLE",82,34,27.7,3,5.1,0.588,0,0,NA,3,5.1,0.588,0.588,1.8,3,0.616,3.3,5.7,0.8,0.5,0.6,0.7,2.5,7.8,2269,15.9,0.611,0,0.576,13.5,23.3,4,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.2,1.3,2,"CLE",16400000
"856","Troy Daniels",2014,16698,113,"SG",22,"HOU",5,1,15,3,6.2,0.484,2.4,5,0.48,0.6,1.2,0.5,0.677,0,0,NA,0,0.8,1,0,0,0.6,1.2,8.4,75,16,0.677,0.806,0,0,5.6,11.4,0,0,8.8,19.9,0.2,0,0.2,0.15,4.3,-5.5,0,"HOU",158588
"857","Troy Daniels",2015,17298,114,"SG",23,"HOU",17,0,6.4,0.9,2.8,0.319,0.8,2.5,0.302,0.1,0.2,0.5,0.457,0.2,0.2,0.75,0,0.4,0.2,0,0,0.3,0.8,2.7,108,4.5,0.472,0.915,0.085,0,6.1,5.9,0,0,9.3,21.6,-0.1,0,0,-0.013,-2.4,-5.8,-0.2,"CHA",881879
"858","Troy Daniels",2015,17297,114,"SG",23,"TOT",47,0,8.4,1.3,3.5,0.37,0.9,2.5,0.364,0.4,1,0.383,0.5,0.2,0.3,0.846,0.2,0.5,0.5,0.1,0,0.4,0.9,3.7,397,9.6,0.515,0.715,0.079,2.2,7.2,9.2,0.8,0.2,10.5,21.3,0.1,0.1,0.2,0.022,-0.3,-4.6,-0.3,"CHA",881879
